date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523128997.600000,2,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1523128997.650000,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1523128997.700000,18,11,7,1,0,0,1,0,0,1,0,0,0,0,5,1,3,5,1,2,0,0,0,0,0,0,0,0,1,1
1523128997.750000,55,33,10,9,0,0,2,0,2,4,0,0,1,0,15,8,10,8,11,3,0,0,0,0,0,0,0,0,4,1
1523128997.800000,18,49,2,11,0,0,1,0,0,0,0,0,0,1,9,16,3,13,3,4,0,0,0,0,0,0,0,0,0,4
1523128997.850000,13,12,4,2,0,0,0,0,1,0,0,0,0,0,2,5,3,1,1,1,0,0,0,0,0,0,0,0,2,3
1523128997.900000,14,9,6,3,0,0,1,2,0,0,0,0,0,0,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1
1523128997.950000,10,7,2,4,0,0,0,1,2,0,0,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1523128998.000000,9,10,1,3,0,0,0,0,2,1,0,0,2,0,2,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0
1523128998.050000,14,9,4,2,0,0,0,1,0,0,0,0,2,0,3,2,3,3,1,1,0,0,0,0,0,0,0,0,1,0
1523128998.100000,8,15,2,5,0,0,1,0,0,0,0,0,1,0,1,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0
1523128998.150000,9,12,5,5,0,0,0,1,0,0,0,0,0,1,1,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0
1523128998.200000,11,18,3,10,0,0,0,1,0,0,0,0,1,0,2,3,3,3,1,1,0,0,0,0,0,0,0,0,1,0
1523128998.250000,18,21,7,6,0,0,0,1,0,0,0,0,1,2,6,6,1,3,2,2,0,0,0,0,0,0,0,0,1,1
1523128998.300000,19,16,2,5,0,0,0,0,0,2,0,0,0,2,8,1,7,3,2,3,0,0,0,0,0,0,0,0,0,0
1523128998.350000,7,10,2,7,0,0,1,0,0,0,0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1523128998.400000,17,10,5,2,0,0,0,0,2,0,0,0,0,0,4,3,4,2,0,2,0,0,0,0,0,0,0,0,2,1
1523128998.450000,19,8,5,3,0,0,1,0,1,2,0,0,1,0,2,1,7,1,2,1,0,0,0,0,0,0,0,0,0,0
1523128998.500000,8,16,0,6,0,0,0,1,0,0,0,0,2,0,1,2,3,3,2,3,0,0,0,0,0,0,0,0,0,1
1523128998.550000,11,27,3,4,0,0,1,1,1,0,0,0,0,1,1,7,2,9,2,5,0,0,0,0,0,0,0,0,1,0
1523128998.600000,11,4,2,1,0,0,0,1,0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,3,1
1523128998.650000,15,6,2,4,0,0,0,0,1,1,0,0,1,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1
1523128998.700000,11,1,2,0,0,0,1,0,1,0,0,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0
1523128998.750000,16,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1523128998.800000,12,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
1523128998.850000,10,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1523128998.900000,17,2,3,1,0,0,0,0,0,0,0,0,0,0,6,0,5,1,2,0,0,0,0,0,0,0,0,0,1,0
1523128998.950000,10,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
1523128999.000000,10,31,6,9,0,0,0,0,0,0,0,0,0,0,1,9,1,7,2,4,0,0,0,0,0,0,0,0,0,2
1523128999.050000,8,22,3,5,0,0,1,1,0,1,0,0,0,0,1,8,2,3,1,2,0,0,0,0,0,0,0,0,0,2
1523128999.100000,12,8,1,2,0,0,0,0,3,0,0,0,0,1,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0
1523128999.150000,9,10,3,1,0,0,0,0,0,0,0,0,0,0,4,4,0,1,2,4,0,0,0,0,0,0,0,0,0,0
1523128999.200000,9,12,1,3,0,0,0,1,0,0,0,0,1,1,3,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1523128999.250000,9,18,3,1,0,0,0,1,0,1,0,0,1,1,2,5,1,4,2,3,0,0,0,0,0,0,0,0,0,2
1523128999.300000,17,15,4,6,0,0,1,0,0,0,0,0,1,0,2,3,7,5,2,1,0,0,0,0,0,0,0,0,0,0
1523128999.350000,12,8,1,4,0,0,0,0,0,0,0,0,1,0,2,2,3,2,4,0,0,0,0,0,0,0,0,0,1,0
1523128999.400000,10,11,4,3,0,0,0,0,0,0,0,0,1,2,3,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0
1523128999.450000,11,23,3,6,0,0,0,0,0,0,0,0,0,0,2,8,6,5,0,4,0,0,0,0,0,0,0,0,0,0
1523128999.500000,17,13,3,2,0,0,1,0,0,0,0,0,1,2,5,4,4,1,2,4,0,0,0,0,0,0,0,0,1,0
1523128999.550000,18,8,2,4,0,0,0,1,0,0,0,0,0,0,8,1,6,1,1,0,0,0,0,0,0,0,0,0,1,1
1523128999.600000,13,17,4,3,0,0,0,0,0,0,0,0,0,1,3,4,4,6,2,3,0,0,0,0,0,0,0,0,0,0
1523128999.650000,19,20,8,4,0,0,1,1,1,0,0,0,0,1,4,4,4,7,1,1,0,0,0,0,0,0,0,0,0,2
1523128999.700000,16,14,0,5,0,0,0,1,0,0,0,0,0,0,9,1,4,4,1,3,0,0,0,0,0,0,0,0,2,0
1523128999.750000,5,9,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,4,1,0,0,0,0,0,0,0,0,0,0,1
1523128999.800000,20,10,9,1,0,0,0,0,0,0,0,0,0,1,5,3,5,2,0,2,0,0,0,0,0,0,0,0,1,1
1523128999.850000,17,8,6,0,0,0,0,0,0,1,0,0,0,0,3,0,4,3,2,3,0,0,0,0,0,0,0,0,2,1
1523128999.900000,7,11,1,3,0,0,0,0,0,1,0,0,1,0,2,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0
1523128999.950000,14,13,6,3,0,0,0,0,1,2,0,0,0,0,2,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0
1523129000.000000,10,4,3,1,0,0,1,0,1,0,0,0,0,0,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
1523129000.050000,8,14,1,4,0,0,0,0,0,1,0,0,0,1,4,3,2,1,1,3,0,0,0,0,0,0,0,0,0,1
1523129000.100000,17,2,2,1,0,0,0,0,2,0,0,0,1,0,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1523129000.150000,9,14,1,5,0,0,0,0,1,0,0,0,0,0,3,3,1,5,3,1,0,0,0,0,0,0,0,0,0,0
1523129000.200000,18,16,6,4,0,0,1,0,0,0,0,0,0,1,5,6,4,3,1,2,0,0,0,0,0,0,0,0,1,0
1523129000.250000,17,10,1,1,0,0,0,0,1,0,0,0,0,1,7,2,6,5,2,1,0,0,0,0,0,0,0,0,0,0
1523129000.300000,9,9,2,3,0,0,0,0,1,0,0,0,0,0,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,2
1523129000.350000,8,12,1,1,0,0,0,0,0,1,0,0,0,0,3,4,2,6,1,0,0,0,0,0,0,0,0,0,1,0
1523129000.400000,8,11,2,1,0,0,0,0,0,1,0,0,0,0,3,2,2,5,1,2,0,0,0,0,0,0,0,0,0,0
1523129000.450000,13,17,3,4,0,0,1,0,0,1,0,0,0,0,4,6,5,4,0,1,0,0,0,0,0,0,0,0,0,1
1523129000.500000,13,7,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,1,2,0,0,0,0,0,0,0,0,1,1
1523129000.550000,8,7,2,1,0,0,1,1,0,1,0,0,0,2,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0
1523129000.600000,13,12,3,5,0,0,0,0,0,1,0,0,0,0,5,1,4,3,1,1,0,0,0,0,0,0,0,0,0,1
1523129000.650000,10,8,7,1,0,0,0,0,0,1,0,0,0,0,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1523129000.700000,15,3,5,1,0,0,0,0,0,0,0,0,0,0,5,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0
1523129000.750000,12,14,3,3,0,0,0,0,1,0,0,0,1,1,1,8,5,2,0,0,0,0,0,0,0,0,0,0,1,0
1523129000.800000,11,6,3,3,0,0,0,0,0,1,0,0,0,0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0
